 number of detectors, number of user parameters
   922      10
 det no  delta  L2      code theta   phi  W_x     W_y     W_z       a_x     a_y     a_z   det1 det2    det3
  2215   3.90   4.022   2   36.86  270.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  2216   3.90   4.022   2   37.29  270.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  2217   3.90   4.022   2   37.71  270.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  2218   3.90   4.022   2   38.14  270.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  2219   3.90   4.022   2   38.57  270.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  2220   3.90   4.022   2   39.00  270.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  2221   3.90   4.022   2   39.43  270.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  2222   3.90   4.022   2   39.86  270.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  2223   3.90   4.022   2   40.29  270.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  2224   3.90   4.022   2   40.71  270.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  2225   3.90   4.022   2   41.14  270.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  2226   3.90   4.022   2   41.57  270.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  2227   3.90   4.022   2   42.00  270.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  2228   3.90   4.022   2   42.43  270.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  2229   3.90   4.022   2   42.86  270.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  2230   3.90   4.022   2   43.29  270.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  2231   3.90   4.022   2   43.71  270.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  2232   3.90   4.022   2   44.14  270.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  2301   3.90   4.022   2   45.86  270.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  2302   3.90   4.022   2   46.29  270.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  2303   3.90   4.022   2   46.71  270.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  2304   3.90   4.022   2   47.14  270.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  2305   3.90   4.022   2   47.57  270.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  2306   3.90   4.022   2   48.00  270.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  2307   3.90   4.022   2   48.43  270.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  2308   3.90   4.022   2   48.86  270.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  2309   3.90   4.022   2   49.29  270.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  2310   3.90   4.022   2   49.71  270.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  2311   3.90   4.022   2   50.14  270.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  2312   3.90   4.022   2   50.57  270.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  2313   3.90   4.022   2   51.00  270.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  2314   3.90   4.022   2   51.43  270.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
